ska_genus	ska_species	collected_by	sample	taxid	group	family	sci_name	reads	read_prop	poly_group	baltimore_group	genome_description	number_of_segments_conventional
Culex	pipiens	PLCR	CMS002_057a_Rb_S10_L004	2304484.0	Virus	Chuviridae	Culex mosquito virus 4	22436	0.453554895182647	45.0	V		
Culex	pipiens	PLCR	CMS002_049a_Rb_S4_L004	390844.0	Virus	Flaviviridae	Culex flavivirus	17713	0.21953819267999455	12.0	IV	single stranded RNA positive sense	1
Culex	pipiens	ALCO	CMS001_044_Ra_S25	2651926.0	Virus	Solemoviridae	Marma virus	19187	0.29880707655889865	458.0	IV	single stranded RNA positive sense	1
Culex	pipiens	ALCO	CMS001_040_Ra_S21	2651926.0	Virus	Solemoviridae	Marma virus	10186	0.15403925838550644	458.0	IV	single stranded RNA positive sense	1
Culex	pipiens	ALCO	CMS001_029_Ra_S18	2562539.0	Virus	Narnaviridae	Culex narnavirus 1	43408	0.5440348920277231	493.0	IV	single stranded RNA positive sense	1
Culex	pipiens	ALCO	CMS001_030_Ra_S7	2562539.0	Virus	Narnaviridae	Culex narnavirus 1	14137	0.20795210496896238	493.0	IV	single stranded RNA positive sense	1
Culex	pipiens	ALCO	CMS001_004_Ra_S2	2562539.0	Virus	Narnaviridae	Culex narnavirus 1	13339	0.2958961845607808	493.0	IV	single stranded RNA positive sense	1
Culex	pipiens	ALCO	CMS001_040_Ra_S21	2562539.0	Virus	Narnaviridae	Culex narnavirus 1	12824	0.19393279496718385	493.0	IV	single stranded RNA positive sense	1
Culex	pipiens	ALCO	CMS001_041_Ra_S10	2562539.0	Virus	Narnaviridae	Culex narnavirus 1	8606	0.08674441342189879	493.0	IV	single stranded RNA positive sense	1
Culex	pipiens	ALCO	CMS001_059_Ra_S10	2562539.0	Virus	Narnaviridae	Culex narnavirus 1	6284	0.06700003198601145	493.0	IV	single stranded RNA positive sense	1
Culex	pipiens	ALCO	CMS001_044_Ra_S25	2562539.0	Virus	Narnaviridae	Culex narnavirus 1	2862	0.044571108204074006	493.0	IV	single stranded RNA positive sense	1
Culex	pipiens	ALCO	CMS001_054_Ra_S11	2562539.0	Virus	Narnaviridae	Culex narnavirus 1	2210	0.055127341664795826	493.0	IV	single stranded RNA positive sense	1
Culex	pipiens	ALCO	CMS001_030_Ra_S7	2304499.0	Virus	Peribunyaviridae	Culex bunyavirus 2	17730	0.2608043305580889	44.0	V	single stranded RNA negative sense	3
Culex	pipiens	ALCO	CMS001_041_Ra_S10	2304499.0	Virus	Peribunyaviridae	Culex bunyavirus 2	13232	0.1333723075062241	44.0	V	single stranded RNA negative sense	3
Culex	pipiens	ALCO	CMS001_059_Ra_S10	2304499.0	Virus	Peribunyaviridae	Culex bunyavirus 2	12397	0.13217686131931636	44.0	V	single stranded RNA negative sense	3
Culex	pipiens	ALCO	CMS001_044_Ra_S25	2304499.0	Virus	Peribunyaviridae	Culex bunyavirus 2	8325	0.12964866380115866	44.0	V	single stranded RNA negative sense	3
Culex	pipiens	ALCO	CMS001_059_Ra_S10	2304484.0	Virus	Chuviridae	Culex mosquito virus 4	23775	0.2534891407491124	45.0	V		
Culex	pipiens	ALCO	CMS001_044_Ra_S25	2304484.0	Virus	Chuviridae	Culex mosquito virus 4	13184	0.20531987790444156	45.0	V		
Culex	pipiens	ALCO	CMS001_029_Ra_S18	390844.0	Virus	Flaviviridae	Culex flavivirus	14831	0.18587775257240974	12.0	IV	single stranded RNA positive sense	1
Culex	pipiens	ALCO	CMS001_044_Ra_S25	390844.0	Virus	Flaviviridae	Culex flavivirus	6855	0.10675574658942254	12.0	IV	single stranded RNA positive sense	1
Culex	pipiens	ALCO	CMS001_040_Ra_S21	348018.0	Virus	Peribunyaviridae	61|Peribunya-like	8395	0.12695460182076643	61.0	V	single stranded RNA negative sense	3
Culex	erythrothorax	WVAL 	CMS002_028e_Rb_S158_L004	2562539.0	Virus	Narnaviridae	Culex narnavirus 1	78690	0.12505303907967066	493.0	IV	single stranded RNA positive sense	1
Culex	erythrothorax	WVAL 	CMS002_028d_Rb_S157_L004	2562539.0	Virus	Narnaviridae	Culex narnavirus 1	62148	0.44954320889422555	493.0	IV	single stranded RNA positive sense	1
Culex	erythrothorax	WVAL 	CMS002_047j_Rb_S3_L004	2562539.0	Virus	Narnaviridae	Culex narnavirus 1	53135	0.41556196866959166	493.0	IV	single stranded RNA positive sense	1
Culex	erythrothorax	WVAL 	CMS002_047f_Rb_S198_L004	2562539.0	Virus	Narnaviridae	Culex narnavirus 1	11660	0.10055451589813466	493.0	IV	single stranded RNA positive sense	1
Culex	erythrothorax	WVAL 	CMS002_047a_Rb_S193_L004	2562539.0	Virus	Narnaviridae	Culex narnavirus 1	11226	0.1034130164432776	493.0	IV	single stranded RNA positive sense	1
Culex	erythrothorax	WVAL 	CMS002_028e_Rb_S158_L004	2546221.0	Virus	Phasmaviridae	76|Phasma-like	23970	0.03809278620840902	76.0	V	single stranded RNA negative sense	3
Culex	erythrothorax	WVAL 	CMS002_047f_Rb_S198_L004	2546221.0	Virus	Phasmaviridae	76|Phasma-like	17689	0.152547927248894	76.0	V	single stranded RNA negative sense	3
Culex	erythrothorax	WVAL 	CMS002_028b_Rb_S155_L004	2546221.0	Virus	Phasmaviridae	76|Phasma-like	15507	0.15393243927376685	76.0	V	single stranded RNA negative sense	3
Culex	erythrothorax	WVAL 	CMS002_047h_Rb_S1_L004	2546221.0	Virus	Phasmaviridae	76|Phasma-like	14454	0.18762169319037358	76.0	V	single stranded RNA negative sense	3
Culex	erythrothorax	WVAL 	CMS002_028d_Rb_S157_L004	2546221.0	Virus	Phasmaviridae	76|Phasma-like	13732	0.09932946103712918	76.0	V	single stranded RNA negative sense	3
Culex	erythrothorax	WVAL 	CMS002_047i_Rb_S2_L004	2546221.0	Virus	Phasmaviridae	76|Phasma-like	10021	0.10525818242930969	76.0	V	single stranded RNA negative sense	3
Culex	erythrothorax	WVAL 	CMS002_047j_Rb_S3_L004	2546221.0	Virus	Phasmaviridae	76|Phasma-like	6	4.692522465451303e-05	76.0	V	single stranded RNA negative sense	3
Culex	erythrothorax	WVAL 	CMS002_047a_Rb_S193_L004	2304486.0	Virus	Solemoviridae	Culex mosquito virus 6	16677	0.15362719358850352	484.0	IV	single stranded RNA positive sense	1
Culex	erythrothorax	WVAL 	CMS002_047i_Rb_S2_L004	2304486.0	Virus	Solemoviridae	Culex mosquito virus 6	8991	0.09443930927271962	484.0	IV	single stranded RNA positive sense	1
Culex	erythrothorax	WVAL 	CMS002_047j_Rb_S3_L004	2304486.0	Virus	Solemoviridae	Culex mosquito virus 6	10	7.820870775752172e-05	484.0	IV	single stranded RNA positive sense	1
Culex	erythrothorax	WVAL 	CMS002_047c_Rb_S195_L004	2079148.0	Virus	Virgaviridae	Culex pipiens-associated Tunisia virus	23641	0.21351287886998302	13.0	IV	single stranded RNA positive sense	1 or more
Culex	erythrothorax	WVAL 	CMS002_047b_Rb_S194_L004	2079148.0	Virus	Virgaviridae	Culex pipiens-associated Tunisia virus	21045	0.34701381789400787	13.0	IV	single stranded RNA positive sense	1 or more
Culex	erythrothorax	WVAL 	CMS002_028b_Rb_S155_L004	2079148.0	Virus	Virgaviridae	Culex pipiens-associated Tunisia virus	20059	0.19911851418020826	13.0	IV	single stranded RNA positive sense	1 or more
Culex	erythrothorax	WVAL 	CMS002_028c_Rb_S156_L004	2079148.0	Virus	Virgaviridae	Culex pipiens-associated Tunisia virus	15122	0.15976418881798587	13.0	IV	single stranded RNA positive sense	1 or more
Culex	erythrothorax	WVAL 	CMS002_047f_Rb_S198_L004	2079148.0	Virus	Virgaviridae	Culex pipiens-associated Tunisia virus	12815	0.11051510473710083	13.0	IV	single stranded RNA positive sense	1 or more
Culex	erythrothorax	WVAL 	CMS002_047a_Rb_S193_L004	2079148.0	Virus	Virgaviridae	Culex pipiens-associated Tunisia virus	11866	0.10930864538713095	13.0	IV	single stranded RNA positive sense	1 or more
Culex	erythrothorax	WVAL 	CMS002_047g_Rb_S200_L004	2079148.0	Virus	Virgaviridae	Culex pipiens-associated Tunisia virus	11380	0.09145410418374399	13.0	IV	single stranded RNA positive sense	1 or more
Culex	erythrothorax	WVAL 	CMS002_047d_Rb_S196_L004	2079148.0	Virus	Virgaviridae	Culex pipiens-associated Tunisia virus	10895	0.07127343617118709	13.0	IV	single stranded RNA positive sense	1 or more
Culex	erythrothorax	WVAL 	CMS002_028d_Rb_S157_L004	2079148.0	Virus	Virgaviridae	Culex pipiens-associated Tunisia virus	10519	0.07608845038228677	13.0	IV	single stranded RNA positive sense	1 or more
Culex	erythrothorax	WVAL 	CMS002_047h_Rb_S1_L004	2079148.0	Virus	Virgaviridae	Culex pipiens-associated Tunisia virus	9020	0.11708507489810223	13.0	IV	single stranded RNA positive sense	1 or more
Culex	erythrothorax	WVAL 	CMS002_047e_Rb_S197_L004	2079148.0	Virus	Virgaviridae	Culex pipiens-associated Tunisia virus	8557	0.05971180349603992	13.0	IV	single stranded RNA positive sense	1 or more
Culex	erythrothorax	WVAL 	CMS002_028e_Rb_S158_L004	2079148.0	Virus	Virgaviridae	Culex pipiens-associated Tunisia virus	6278	0.00997690912876061	13.0	IV	single stranded RNA positive sense	1 or more
Culex	erythrothorax	WVAL 	CMS002_047j_Rb_S3_L004	2079148.0	Virus	Virgaviridae	Culex pipiens-associated Tunisia virus	5673	0.044367799910842075	13.0	IV	single stranded RNA positive sense	1 or more
Culex	erythrothorax	WVAL 	CMS002_047g_Rb_S200_L004	1923335.0	Virus	Virgaviridae	Hubei virga-like virus 2	67993	0.5464181815259495	9.0	IV	single stranded RNA positive sense	1 or more
Culex	erythrothorax	WVAL 	CMS002_047d_Rb_S196_L004	1923335.0	Virus	Virgaviridae	Hubei virga-like virus 2	46326	0.30305765985006083	9.0	IV	single stranded RNA positive sense	1 or more
Culex	erythrothorax	WVAL 	CMS002_028c_Rb_S156_L004	1923335.0	Virus	Virgaviridae	Hubei virga-like virus 2	14477	0.1529497527785995	9.0	IV	single stranded RNA positive sense	1 or more
Culex	erythrothorax	WVAL 	CMS002_028a_Rb_S154_L004	1923335.0	Virus	Virgaviridae	Hubei virga-like virus 2	10573	0.12072804503465522	9.0	IV	single stranded RNA positive sense	1 or more
Culex	erythrothorax	WVAL 	CMS002_047f_Rb_S198_L004	1923335.0	Virus	Virgaviridae	Hubei virga-like virus 2	10253	0.08842070767612133	9.0	IV	single stranded RNA positive sense	1 or more
Culex	erythrothorax	WVAL 	CMS002_047i_Rb_S2_L004	1923335.0	Virus	Virgaviridae	Hubei virga-like virus 2	8720	0.09159279021889837	9.0	IV	single stranded RNA positive sense	1 or more
Culex	erythrothorax	WVAL 	CMS002_047b_Rb_S194_L004	1923335.0	Virus	Virgaviridae	Hubei virga-like virus 2	3757	0.06194967516406688	9.0	IV	single stranded RNA positive sense	1 or more
Culex	erythrothorax	WVAL 	CMS002_047e_Rb_S197_L004	1923335.0	Virus	Virgaviridae	Hubei virga-like virus 2	1131	0.00789225777188514	9.0	IV	single stranded RNA positive sense	1 or more
Culex	erythrothorax	WVAL 	CMS002_028e_Rb_S158_L004	1922928.0	Virus	Tombusviridae	Hubei mosquito virus 4	409432	0.6506635645757748	128.0	IV	single stranded RNA positive sense	1 or 2
Culex	erythrothorax	WVAL 	CMS002_028a_Rb_S154_L004	1922928.0	Virus	Tombusviridae	Hubei mosquito virus 4	20991	0.23968621898443657	128.0	IV	single stranded RNA positive sense	1 or 2
Culex	erythrothorax	WVAL 	CMS002_047g_Rb_S200_L004	1922928.0	Virus	Tombusviridae	Hubei mosquito virus 4	5013	0.04028641689570375	128.0	IV	single stranded RNA positive sense	1 or 2
Culex	erythrothorax	WVAL 	CMS002_047a_Rb_S193_L004	1922928.0	Virus	Tombusviridae	Hubei mosquito virus 4	322	0.0029662383123762147	128.0	IV	single stranded RNA positive sense	1 or 2
Culex	erythrothorax	WVAL 	CMS002_047c_Rb_S195_L004	1922928.0	Virus	Tombusviridae	Hubei mosquito virus 4	62	0.0005599508688269932	128.0	IV	single stranded RNA positive sense	1 or 2
Culex	erythrothorax	WVAL 	CMS002_047g_Rb_S200_L004	1567403.0	Virus	Reoviridae	296|Reo-like	1159	0.009314174582509603	296.0	III	double stranded RNA	10-12
Culex	erythrothorax	WVAL 	CMS002_028b_Rb_S155_L004	39756.0	Virus	Totiviridae	Lotchka virus	160	0.0015882627383634938	55.0	III	double stranded RNA	1
Culex	erythrothorax	WVAL 	CMS002_047e_Rb_S197_L004	39756.0	Virus	Totiviridae	Lotchka virus	13	9.071560657339241e-05	55.0	III	double stranded RNA	1
Culex	erythrothorax	WVAL 	CMS002_047d_Rb_S196_L004	39756.0	Virus	Totiviridae	42|Toti-like	338	0.002211144692598553	42.0	III	double stranded RNA	1
Culex	erythrothorax	WVAL 	CMS002_047g_Rb_S200_L004	39756.0	Virus	Totiviridae	42|Toti-like	292	0.002346625520356173	42.0	III	double stranded RNA	1
Culex	erythrothorax	WVAL 	CMS002_047j_Rb_S3_L004	39756.0	Virus	Totiviridae	42|Toti-like	34	0.0002659096063755738	42.0	III	double stranded RNA	1
Culex	erythrothorax	WVAL 	CMS002_047a_Rb_S193_L004	35303.0	Virus	Rhabdoviridae	4|Rhabdo-like	5728	0.052765879047487446	4.0	V	single stranded RNA negative sense	1
Culex	erythrothorax	PLCR	CMS002_053a_Rb_S7_L004	2587553.0	Virus	Botourmiaviridae	Pikulas virus	102	9.111487084020417e-05	3061.0	IV	single stranded RNA positive sense	3
Culex	erythrothorax	PLCR	CMS002_053a_Rb_S7_L004	2587553.0	Virus	Botourmiaviridae	Picullus virus	98	8.754173865039224e-05	1438.0	IV	single stranded RNA positive sense	3
Culex	erythrothorax	PLCR	CMS002_053a_Rb_S7_L004	2587553.0	Virus	Botourmiaviridae	Patulas virus	82	7.324920989114453e-05	9191.0	IV	single stranded RNA positive sense	3
Culex	erythrothorax	PLCR	CMS002_053a_Rb_S7_L004	2587553.0	Virus	Botourmiaviridae	Patollo virus	66	5.895668113189682e-05	1399.0	IV	single stranded RNA positive sense	3
Culex	erythrothorax	PLCR	CMS002_053a_Rb_S7_L004	2562539.0	Virus	Narnaviridae	Culex narnavirus 1	24921	0.022261506825575768	493.0	IV	single stranded RNA positive sense	1
Culex	erythrothorax	PLCR	CMS002_053a_Rb_S7_L004	2546221.0	Virus	Phasmaviridae	76|Phasma-like	49730	0.044422965949836794	76.0	V	single stranded RNA negative sense	3
Culex	erythrothorax	PLCR	CMS002_053a_Rb_S7_L004	2024603.0	Virus	Phenuiviridae	63|Phenui-like	357449	0.31930313202902094	63.0	V	single stranded RNA negative sense	3
Culex	erythrothorax	PLCR	CMS002_053a_Rb_S7_L004	1923335.0	Virus	Virgaviridae	Hubei virga-like virus 2	22384	0.019995247734187552	9.0	IV	single stranded RNA positive sense	1 or more
Culex	erythrothorax	PLCR	CMS002_053a_Rb_S7_L004	1629669.0	Virus	Botourmiaviridae	Poccolus virus	172	0.00015364468416191292	1479.0	IV	single stranded RNA positive sense	3
Culex	erythrothorax	PLCR	CMS002_053a_Rb_S7_L004	1629669.0	Virus	Botourmiaviridae	Pecols virus	73	6.520966246406768e-05	4269.0	IV	single stranded RNA positive sense	3
Culex	erythrothorax	PLCR	CMS002_053a_Rb_S7_L004	39756.0	Virus	Totiviridae	Lotchka virus	4045	0.0036133299269473125	55.0	III	double stranded RNA	1
Culex	erythrothorax	PLCR	CMS002_053a_Rb_S7_L004	39756.0	Virus	Totiviridae	42|Toti-like	1314	0.0011737739243532185	42.0	III	double stranded RNA	1
Culex	erythrothorax	PLCR	CMS002_053a_Rb_S7_L004	35303.0	Virus	Rhabdoviridae	4|Rhabdo-like	6040	0.005395429606616012	4.0	V	single stranded RNA negative sense	1
Culex	erythrothorax	ALCO	CMS001_021_Ra_S16	2651926.0	Virus	Solemoviridae	Marma virus	41158	0.17384803186524012	458.0	IV	single stranded RNA positive sense	1
Culex	erythrothorax	ALCO	CMS001_024_Ra_S15	2651926.0	Virus	Solemoviridae	Marma virus	15233	0.24766689428673624	458.0	IV	single stranded RNA positive sense	1
Culex	erythrothorax	ALCO	CMS001_015_Ra_S13	2651926.0	Virus	Solemoviridae	Marma virus	14597	0.2969344372342806	458.0	IV	single stranded RNA positive sense	1
Culex	erythrothorax	ALCO	CMS001_053_Ra_S8	2651926.0	Virus	Solemoviridae	Marma virus	10829	0.2519192295165868	458.0	IV	single stranded RNA positive sense	1
Culex	erythrothorax	ALCO	CMS001_049_Ra_S6	2651926.0	Virus	Solemoviridae	Marma virus	9794	0.15488013157062433	458.0	IV	single stranded RNA positive sense	1
Culex	erythrothorax	ALCO	CMS001_053_Ra_S8	2587491.0	Virus	Chrysoviridae	Keturi virus	2787	0.06483506257851393	354.0	III	double stranded RNA	4
Culex	erythrothorax	ALCO	CMS001_011_Ra_S4	2562539.0	Virus	Narnaviridae	Culex narnavirus 1	19066	0.13148784154701315	493.0	IV	single stranded RNA positive sense	1
Culex	erythrothorax	ALCO	CMS001_023_Ra_S17	2562539.0	Virus	Narnaviridae	Culex narnavirus 1	18850	0.3213488126289231	493.0	IV	single stranded RNA positive sense	1
Culex	erythrothorax	ALCO	CMS001_019_Ra_S14	2562539.0	Virus	Narnaviridae	Culex narnavirus 1	18604	0.2710254505193538	493.0	IV	single stranded RNA positive sense	1
Culex	erythrothorax	ALCO	CMS001_035_Ra_S20	2562539.0	Virus	Narnaviridae	Culex narnavirus 1	10699	0.030373831775700938	493.0	IV	single stranded RNA positive sense	1
Culex	erythrothorax	ALCO	CMS001_052_Ra_S7	2562539.0	Virus	Narnaviridae	Culex narnavirus 1	6865	0.15884585126567635	493.0	IV	single stranded RNA positive sense	1
Culex	erythrothorax	ALCO	CMS001_037_Ra_S21	2562539.0	Virus	Narnaviridae	Culex narnavirus 1	6797	0.06561254138793163	493.0	IV	single stranded RNA positive sense	1
Culex	erythrothorax	ALCO	CMS001_047_Ra_S4	2562539.0	Virus	Narnaviridae	Culex narnavirus 1	6134	0.06128300680367259	493.0	IV	single stranded RNA positive sense	1
Culex	erythrothorax	ALCO	CMS001_022_Ra_S6	2562539.0	Virus	Narnaviridae	Culex narnavirus 1	5690	0.03584184235888456	493.0	IV	single stranded RNA positive sense	1
Culex	erythrothorax	ALCO	CMS001_058_Ra_S9	2562539.0	Virus	Narnaviridae	Culex narnavirus 1	4691	0.0460525024052149	493.0	IV	single stranded RNA positive sense	1
Culex	erythrothorax	ALCO	CMS001_048_Ra_S5	2562539.0	Virus	Narnaviridae	Culex narnavirus 1	2826	0.06518580029063732	493.0	IV	single stranded RNA positive sense	1
Culex	erythrothorax	ALCO	CMS001_018_Ra_S14	2562539.0	Virus	Narnaviridae	Culex narnavirus 1	2752	0.04523265561052579	493.0	IV	single stranded RNA positive sense	1
Culex	erythrothorax	ALCO	CMS001_045_Ra_S2	2562539.0	Virus	Narnaviridae	Culex narnavirus 1	2741	0.020903877245965652	493.0	IV	single stranded RNA positive sense	1
Culex	erythrothorax	ALCO	CMS001_001_Ra_S1	2546221.0	Virus	Phasmaviridae	76|Phasma-like	15611	0.024002521563984688	76.0	V	single stranded RNA negative sense	3
Culex	erythrothorax	ALCO	CMS001_037_Ra_S21	2546221.0	Virus	Phasmaviridae	76|Phasma-like	10284	0.0992731169094437	76.0	V	single stranded RNA negative sense	3
Culex	erythrothorax	ALCO	CMS001_011_Ra_S4	2546221.0	Virus	Phasmaviridae	76|Phasma-like	8022	0.05532337485000207	76.0	V	single stranded RNA negative sense	3
Culex	erythrothorax	ALCO	CMS001_019_Ra_S14	2546221.0	Virus	Phasmaviridae	76|Phasma-like	7447	0.1084888480981309	76.0	V	single stranded RNA negative sense	3
Culex	erythrothorax	ALCO	CMS001_017_Ra_S6	2546221.0	Virus	Phasmaviridae	76|Phasma-like	6183	0.06617292935346812	76.0	V	single stranded RNA negative sense	3
Culex	erythrothorax	ALCO	CMS001_057_Ra_S11	2546221.0	Virus	Phasmaviridae	76|Phasma-like	6147	0.035111268506671546	76.0	V	single stranded RNA negative sense	3
Culex	erythrothorax	ALCO	CMS001_035_Ra_S20	2546221.0	Virus	Phasmaviridae	76|Phasma-like	5414	0.015370027594508354	76.0	V	single stranded RNA negative sense	3
Culex	erythrothorax	ALCO	CMS001_018_Ra_S14	2546221.0	Virus	Phasmaviridae	76|Phasma-like	1062	0.01745533439621308	76.0	V	single stranded RNA negative sense	3
Culex	erythrothorax	ALCO	CMS001_021_Ra_S16	2304486.0	Virus	Solemoviridae	Culex mosquito virus 6	6390	0.026990838321076932	484.0	IV	single stranded RNA positive sense	1
Culex	erythrothorax	ALCO	CMS001_006_Ra_S5	2304486.0	Virus	Solemoviridae	Culex mosquito virus 6	5714	0.05973925498436994	484.0	IV	single stranded RNA positive sense	1
Culex	erythrothorax	ALCO	CMS001_020_Ra_S15	2304486.0	Virus	Solemoviridae	Culex mosquito virus 6	5542	0.014571403029968396	484.0	IV	single stranded RNA positive sense	1
Culex	erythrothorax	ALCO	CMS001_035_Ra_S20	2304486.0	Virus	Solemoviridae	Culex mosquito virus 6	5291	0.015020837828323547	484.0	IV	single stranded RNA positive sense	1
Culex	erythrothorax	ALCO	CMS001_024_Ra_S15	2304486.0	Virus	Solemoviridae	Culex mosquito virus 6	4001	0.06505056417260105	484.0	IV	single stranded RNA positive sense	1
Culex	erythrothorax	ALCO	CMS001_017_Ra_S6	2304486.0	Virus	Solemoviridae	Culex mosquito virus 6	3873	0.04145038903218211	484.0	IV	single stranded RNA positive sense	1
Culex	erythrothorax	ALCO	CMS001_057_Ra_S11	2304486.0	Virus	Solemoviridae	Culex mosquito virus 6	2111	0.01205789617985743	484.0	IV	single stranded RNA positive sense	1
Culex	erythrothorax	ALCO	CMS001_048_Ra_S5	2304486.0	Virus	Solemoviridae	Culex mosquito virus 6	1213	0.027979609254261528	484.0	IV	single stranded RNA positive sense	1
Culex	erythrothorax	ALCO	CMS001_049_Ra_S6	2304486.0	Virus	Solemoviridae	Culex mosquito virus 6	920	0.014548674805490543	484.0	IV	single stranded RNA positive sense	1
Culex	erythrothorax	ALCO	CMS001_056_Ra_S10	2304486.0	Virus	Solemoviridae	Culex mosquito virus 6	780	0.02292634177884898	484.0	IV	single stranded RNA positive sense	1
Culex	erythrothorax	ALCO	CMS001_018_Ra_S14	2304486.0	Virus	Solemoviridae	Culex mosquito virus 6	529	0.008694794628622146	484.0	IV	single stranded RNA positive sense	1
Culex	erythrothorax	ALCO	CMS001_021_Ra_S16	2024603.0	Virus	Phenuiviridae	63|Phenui-like	31188	0.1317355658149839	63.0	V	single stranded RNA negative sense	3
Culex	erythrothorax	ALCO	CMS001_013_Ra_S5	2024603.0	Virus	Phenuiviridae	63|Phenui-like	11904	0.13301301748701044	63.0	V	single stranded RNA negative sense	3
Culex	erythrothorax	ALCO	CMS001_019_Ra_S14	2024603.0	Virus	Phenuiviridae	63|Phenui-like	11871	0.17293824570604432	63.0	V	single stranded RNA negative sense	3
Culex	erythrothorax	ALCO	CMS001_056_Ra_S10	2024603.0	Virus	Phenuiviridae	63|Phenui-like	9156	0.26911998118864267	63.0	V	single stranded RNA negative sense	3
Culex	erythrothorax	ALCO	CMS001_011_Ra_S4	2024603.0	Virus	Phenuiviridae	63|Phenui-like	8389	0.05785437442242176	63.0	V	single stranded RNA negative sense	3
Culex	erythrothorax	ALCO	CMS001_049_Ra_S6	2024603.0	Virus	Phenuiviridae	63|Phenui-like	4102	0.06486811310013284	63.0	V	single stranded RNA negative sense	3
Culex	erythrothorax	ALCO	CMS001_048_Ra_S5	2024603.0	Virus	Phenuiviridae	63|Phenui-like	3566	0.08225497658754874	63.0	V	single stranded RNA negative sense	3
Culex	erythrothorax	ALCO	CMS001_024_Ra_S15	1923335.0	Virus	Virgaviridae	Hubei virga-like virus 2	10620	0.1726660813579163	9.0	IV	single stranded RNA positive sense	1 or more
Culex	erythrothorax	ALCO	CMS001_037_Ra_S21	1923335.0	Virus	Virgaviridae	Hubei virga-like virus 2	8884	0.08575869025899434	9.0	IV	single stranded RNA positive sense	1 or more
Culex	erythrothorax	ALCO	CMS001_050_Ra_S23	1923335.0	Virus	Virgaviridae	Hubei virga-like virus 2	7995	0.08331249218456921	9.0	IV	single stranded RNA positive sense	1 or more
Culex	erythrothorax	ALCO	CMS001_020_Ra_S15	1923335.0	Virus	Virgaviridae	Hubei virga-like virus 2	7902	0.020776475413715315	9.0	IV	single stranded RNA positive sense	1 or more
Culex	erythrothorax	ALCO	CMS001_035_Ra_S20	1923335.0	Virus	Virgaviridae	Hubei virga-like virus 2	7738	0.021967726916569195	9.0	IV	single stranded RNA positive sense	1 or more
Culex	erythrothorax	ALCO	CMS001_021_Ra_S16	1923335.0	Virus	Virgaviridae	Hubei virga-like virus 2	7540	0.03184834443519876	9.0	IV	single stranded RNA positive sense	1 or more
Culex	erythrothorax	ALCO	CMS001_001_Ra_S1	1923335.0	Virus	Virgaviridae	Hubei virga-like virus 2	7070	0.010870400836421224	9.0	IV	single stranded RNA positive sense	1 or more
Culex	erythrothorax	ALCO	CMS001_017_Ra_S6	1923335.0	Virus	Virgaviridae	Hubei virga-like virus 2	6296	0.0673823003735137	9.0	IV	single stranded RNA positive sense	1 or more
Culex	erythrothorax	ALCO	CMS001_006_Ra_S5	1923335.0	Virus	Virgaviridae	Hubei virga-like virus 2	5642	0.05898650273395435	9.0	IV	single stranded RNA positive sense	1 or more
Culex	erythrothorax	ALCO	CMS001_058_Ra_S9	1923335.0	Virus	Virgaviridae	Hubei virga-like virus 2	4378	0.04297971765722252	9.0	IV	single stranded RNA positive sense	1 or more
Culex	erythrothorax	ALCO	CMS001_052_Ra_S7	1923335.0	Virus	Virgaviridae	Hubei virga-like virus 2	4127	0.09549261881623397	9.0	IV	single stranded RNA positive sense	1 or more
Culex	erythrothorax	ALCO	CMS001_022_Ra_S6	1923335.0	Virus	Virgaviridae	Hubei virga-like virus 2	3682	0.023193262489527758	9.0	IV	single stranded RNA positive sense	1 or more
Culex	erythrothorax	ALCO	CMS001_023_Ra_S17	1923335.0	Virus	Virgaviridae	Hubei virga-like virus 2	3509	0.05982031742784569	9.0	IV	single stranded RNA positive sense	1 or more
Culex	erythrothorax	ALCO	CMS001_057_Ra_S11	1923335.0	Virus	Virgaviridae	Hubei virga-like virus 2	2978	0.017010144397733504	9.0	IV	single stranded RNA positive sense	1 or more
Culex	erythrothorax	ALCO	CMS001_019_Ra_S14	1923335.0	Virus	Virgaviridae	Hubei virga-like virus 2	2609	0.03800824556036304	9.0	IV	single stranded RNA positive sense	1 or more
Culex	erythrothorax	ALCO	CMS001_056_Ra_S10	1923335.0	Virus	Virgaviridae	Hubei virga-like virus 2	2491	0.07321732996296514	9.0	IV	single stranded RNA positive sense	1 or more
Culex	erythrothorax	ALCO	CMS001_045_Ra_S2	1923335.0	Virus	Virgaviridae	Hubei virga-like virus 2	2178	0.016610231536560813	9.0	IV	single stranded RNA positive sense	1 or more
Culex	erythrothorax	ALCO	CMS001_015_Ra_S13	1923335.0	Virus	Virgaviridae	Hubei virga-like virus 2	1875	0.03814154071482333	9.0	IV	single stranded RNA positive sense	1 or more
Culex	erythrothorax	ALCO	CMS001_053_Ra_S8	1923335.0	Virus	Virgaviridae	Hubei virga-like virus 2	1655	0.038500907272135114	9.0	IV	single stranded RNA positive sense	1 or more
Culex	erythrothorax	ALCO	CMS001_018_Ra_S14	1923335.0	Virus	Virgaviridae	Hubei virga-like virus 2	1611	0.026478854719679163	9.0	IV	single stranded RNA positive sense	1 or more
Culex	erythrothorax	ALCO	CMS001_010_Ra_S1	1923335.0	Virus	Virgaviridae	Hubei virga-like virus 2	1397	0.04989285714285714	9.0	IV	single stranded RNA positive sense	1 or more
