,cluster,kingdom
2526,32135,Eukaryota
1451,32136,Eukaryota
1094,32149,Bacteria
3884,32161,Eukaryota
542,32166,
3631,32181,Eukaryota
4119,32182,Eukaryota
5895,32194,Eukaryota
1218,32204,Eukaryota
2937,32214,Eukaryota
5256,32215,
6239,32223,Eukaryota
3056,32247,Eukaryota
5355,32267,Bacteria
4368,32268,Bacteria
5128,32331,Eukaryota
1498,32333,Eukaryota
2726,32334,
698,32338,Eukaryota
5000,32363,Eukaryota
591,32393,Bacteria
2580,32398,Eukaryota
1764,32401,Eukaryota
6638,32430,Bacteria
1065,32445,Eukaryota
5365,32465,Eukaryota
4822,32479,Eukaryota
1604,32484,Bacteria
4741,32525,Eukaryota
2098,32526,Eukaryota
600,32531,Viruses
4981,32537,Eukaryota
650,32607,Bacteria
6524,32633,Bacteria
4665,32638,Eukaryota
6085,32639,
2207,32671,Eukaryota
4159,32683,Eukaryota
5888,32694,Bacteria
5403,32705,Eukaryota
5981,32721,Eukaryota
1552,32736,Eukaryota
1479,32738,Eukaryota
5797,32744,Bacteria
6422,32765,Bacteria
6560,32766,Bacteria
6037,32776,Eukaryota
3152,32794,Eukaryota
4991,32800,Bacteria
307,32803,Bacteria
1669,32806,Eukaryota
2696,32810,Eukaryota
6458,32822,Viruses
6296,32833,Eukaryota
5547,32842,Eukaryota
3189,32844,Eukaryota
4448,32861,Eukaryota
3612,32872,Eukaryota
2679,32876,Eukaryota
1756,32885,Eukaryota
354,32889,Viruses
823,32896,Eukaryota
1819,32905,Eukaryota
1015,32917,Eukaryota
3320,32921,Bacteria
646,32927,Eukaryota
6023,32928,Eukaryota
225,32939,Eukaryota
5986,32944,Eukaryota
2343,32946,
1595,32951,Eukaryota
3879,32977,Eukaryota
1698,32992,Eukaryota
2104,33031,Eukaryota
3397,33035,Eukaryota
3096,33072,Eukaryota
5814,33090,Eukaryota
5418,33102,Eukaryota
1754,33104,Eukaryota
6102,33113,Bacteria
4430,33114,Eukaryota
6660,33117,Eukaryota
445,33133,Eukaryota
3104,33164,
6328,33174,Eukaryota
285,33176,Viruses
6620,33188,Bacteria
4464,33189,Eukaryota
5188,33195,Eukaryota
6782,33213,Eukaryota
2633,33221,Eukaryota
6490,33236,Eukaryota
4291,33237,Eukaryota
4418,33239,Viruses
4102,33274,Eukaryota
199,33286,Bacteria
3584,33292,Eukaryota
4519,33320,Bacteria
6056,33327,Bacteria
162,33340,Eukaryota
279,33350,Bacteria
5415,33351,Eukaryota
3200,33352,Eukaryota
4431,33353,Bacteria
5607,33389,Eukaryota
645,33395,
2216,33418,Eukaryota
84,33433,Eukaryota
5278,33444,Eukaryota
2166,33459,Eukaryota
3900,33466,Bacteria
3197,33475,Bacteria
967,33478,Bacteria
1334,33479,Bacteria
147,33480,Bacteria
2301,33504,Eukaryota
5691,33512,Eukaryota
6351,33527,Eukaryota
2099,33530,Eukaryota
6342,33531,Eukaryota
6234,33541,Eukaryota
6632,33552,Bacteria
5399,33588,Eukaryota
5532,33592,Eukaryota
4410,33610,Eukaryota
3203,33625,Eukaryota
3261,33632,Eukaryota
1526,33638,Bacteria
5845,33639,Bacteria
3521,33642,Bacteria
653,33656,Eukaryota
1,33658,Eukaryota
5953,33670,Eukaryota
2995,33691,
5245,33715,Eukaryota
3216,33733,Eukaryota
1026,33744,Eukaryota
3387,33752,Eukaryota
3746,33784,Eukaryota
3069,33796,Eukaryota
6275,33808,
4271,33809,Bacteria
1843,33823,Eukaryota
2991,33835,Eukaryota
2449,33853,Eukaryota
3382,33854,Viruses
31,33872,Eukaryota
648,33880,
335,33886,Eukaryota
4970,33920,Bacteria
6512,33934,Bacteria
5768,33936,Eukaryota
1916,33973,
4462,33995,Bacteria
4623,34026,Bacteria
2231,34068,Eukaryota
3796,34085,
613,34086,Bacteria
2278,34087,Eukaryota
1996,34093,Eukaryota
772,34111,Eukaryota
6241,34115,Eukaryota
1994,34120,Eukaryota
4661,34129,Bacteria
1264,34138,Eukaryota
3705,34149,Bacteria
5084,34150,Eukaryota
2479,34153,Bacteria
1306,34242,Eukaryota
3507,34243,Bacteria
5235,34250,Eukaryota
2066,34251,Eukaryota
4798,34258,Eukaryota
2332,34283,Eukaryota
4898,34306,Eukaryota
5966,34326,Eukaryota
4438,34338,Bacteria
4631,34356,
2523,34368,Eukaryota
5280,34375,Eukaryota
5901,34389,Bacteria
5504,34390,Eukaryota
1896,34403,Eukaryota
5385,34409,Eukaryota
4457,34430,Eukaryota
1523,34458,Eukaryota
4046,34463,Bacteria
2721,34468,Bacteria
6201,34488,Eukaryota
1622,34490,
679,34492,Eukaryota
36,34502,Eukaryota
6631,34506,Eukaryota
5646,34514,Eukaryota
1098,34528,Eukaryota
2387,34536,Viruses
5455,34537,Eukaryota
464,34578,Eukaryota
3811,34584,Bacteria
5440,34605,Bacteria
3153,34609,Eukaryota
3643,34629,Eukaryota
4022,34660,Bacteria
6764,34675,Eukaryota
5508,34714,Eukaryota
6557,34760,Eukaryota
783,34761,Bacteria
2814,34772,Eukaryota
3603,34779,Eukaryota
3390,34787,Bacteria
4770,34803,Viruses
1367,34819,Eukaryota
1409,34841,Eukaryota
919,34842,Eukaryota
3804,34851,Eukaryota
4013,34864,
5173,34878,Bacteria
2655,34894,Eukaryota
3531,34901,Bacteria
4403,34913,Bacteria
2712,34923,Eukaryota
1884,34924,Eukaryota
6286,34933,Eukaryota
5102,34944,Eukaryota
5294,34950,
3255,34953,
3294,34977,Eukaryota
1361,34979,Bacteria
6826,34989,Eukaryota
4392,34997,Eukaryota
2567,34998,
6193,35023,Eukaryota
1371,35031,Eukaryota
1516,35038,Eukaryota
2564,35041,Eukaryota
6485,35057,Eukaryota
2095,35078,Bacteria
1166,35095,Eukaryota
100,35100,
5943,35113,Eukaryota
5050,35116,Eukaryota
2725,35117,Eukaryota
5694,35119,Eukaryota
5714,35135,Bacteria
4659,35141,Eukaryota
1386,35145,Eukaryota
5087,35184,
2895,35215,Eukaryota
3030,35265,Eukaryota
2717,35269,Eukaryota
5351,35270,Eukaryota
6392,35278,Eukaryota
1895,35302,Eukaryota
5088,35345,Eukaryota
5414,35351,Bacteria
2042,35355,Bacteria
1865,35361,
3114,35363,Eukaryota
5268,35369,Eukaryota
2879,35381,Eukaryota
6353,35395,Eukaryota
1998,35397,Eukaryota
3872,35416,Eukaryota
3240,35425,Eukaryota
210,35433,Eukaryota
799,35471,
3247,35484,Bacteria
3157,35498,Eukaryota
4785,35502,Eukaryota
1706,35506,Eukaryota
2855,35507,Eukaryota
3098,35585,Eukaryota
4614,35596,Bacteria
794,35597,Bacteria
4815,35598,Eukaryota
6261,35622,Eukaryota
2583,35643,Eukaryota
2692,35653,Bacteria
842,35666,Eukaryota
3467,35670,Eukaryota
726,35685,Eukaryota
941,35687,Bacteria
1433,35695,Bacteria
2378,35698,Eukaryota
6777,35699,Bacteria
6069,35702,Viruses
2901,35709,
1534,35712,
5800,35734,Eukaryota
6015,35754,Eukaryota
4737,35803,Eukaryota
5502,35815,Eukaryota
256,35841,Eukaryota
1454,35853,Eukaryota
6873,35854,Bacteria
5071,35856,Eukaryota
1191,35858,Eukaryota
2923,35873,Eukaryota
2883,35874,Eukaryota
4995,35887,Eukaryota
3433,35891,Eukaryota
3039,35899,Eukaryota
6182,35902,Eukaryota
5519,35916,Bacteria
1429,35920,Eukaryota
2876,35932,Bacteria
3412,35936,Bacteria
3337,35954,Bacteria
2181,35960,Eukaryota
736,35976,Eukaryota
5743,35979,Bacteria
6068,35992,
3477,36006,Eukaryota
5360,36056,Bacteria
58,36100,Eukaryota
3972,36101,Eukaryota
6388,36103,Eukaryota
3342,36123,Bacteria
5629,36133,Eukaryota
1312,36134,Eukaryota
1974,36150,Bacteria
467,36181,Bacteria
844,36184,Eukaryota
1005,36208,Eukaryota
5942,36211,Eukaryota
2198,36213,
3352,36231,Eukaryota
2745,36238,Bacteria
1794,36253,Eukaryota
5325,36255,Bacteria
3540,36256,Eukaryota
2389,36292,Bacteria
5705,36312,Eukaryota
2105,36314,Bacteria
4533,36356,Eukaryota
3207,36359,Bacteria
2456,36412,Eukaryota
3024,36459,Eukaryota
5275,36473,Eukaryota
753,36496,Bacteria
5667,36533,Eukaryota
6397,36548,Eukaryota
2681,36559,Eukaryota
4198,36561,Eukaryota
2290,36574,Bacteria
6133,36579,Eukaryota
3551,36590,Eukaryota
5011,36595,Viruses
986,36610,Eukaryota
6858,36615,Eukaryota
3386,36620,Eukaryota
3862,36624,Eukaryota
6426,36628,Eukaryota
4723,36648,Viruses
706,36656,Eukaryota
2192,36659,Eukaryota
4098,36660,Bacteria
5282,36668,Eukaryota
1947,36671,Eukaryota
6151,36682,Eukaryota
405,36684,Eukaryota
398,36697,Bacteria
2345,36701,Eukaryota
4334,36710,Bacteria
6419,36712,Bacteria
6216,36733,Bacteria
6099,36734,Eukaryota
5309,36738,Eukaryota
1849,36742,Bacteria
2673,36749,Eukaryota
5587,36750,Eukaryota
5801,36775,Eukaryota
6220,36843,Bacteria
6814,36883,Bacteria
2218,36888,Eukaryota
4813,36912,Eukaryota
1506,36915,Eukaryota
2927,36920,Eukaryota
3212,36926,Eukaryota
530,36927,Bacteria
2890,36928,Bacteria
6845,36933,Eukaryota
6833,36938,Eukaryota
954,36942,Bacteria
1000,36951,Eukaryota
3784,36967,Bacteria
6552,36971,Eukaryota
2742,36984,Bacteria
5787,36993,Eukaryota
5925,37019,Bacteria
2188,37022,Bacteria
85,37023,Eukaryota
3706,37028,Eukaryota
4155,37047,Bacteria
2998,37083,Bacteria
1535,37084,Bacteria
4383,37093,
3552,37137,Eukaryota
102,37157,Eukaryota
3905,37198,
3443,37210,Bacteria
6659,37250,Eukaryota
2536,37252,
3719,37269,Eukaryota
2660,37273,Eukaryota
2300,37299,Eukaryota
6507,37307,Eukaryota
1584,37310,Eukaryota
6546,37312,Eukaryota
6591,37321,Eukaryota
3457,37344,Eukaryota
2630,37348,Eukaryota
4572,37357,Bacteria
6337,37364,Eukaryota
6841,37372,Eukaryota
3834,37374,Bacteria
1402,37390,Bacteria
1224,37401,Bacteria
6761,37423,Eukaryota
5382,37436,Bacteria
3180,37438,Eukaryota
580,37447,Bacteria
2922,37456,
2953,37457,Bacteria
21,37473,Eukaryota
5728,37481,Eukaryota
5915,37490,Bacteria
2074,37493,
808,37505,Eukaryota
1128,37508,Eukaryota
2687,37527,
2342,37548,Bacteria
5867,37561,Bacteria
2549,37562,Bacteria
3657,37563,Eukaryota
5181,37576,Eukaryota
4124,37577,Bacteria
912,37604,Eukaryota
3460,37621,Bacteria
5748,37654,Eukaryota
4827,37657,Bacteria
5744,37672,Bacteria
6641,37692,
5140,37696,Eukaryota
1289,37708,Eukaryota
5626,37716,Eukaryota
3583,37718,Eukaryota
6590,37719,Eukaryota
666,37720,Eukaryota
6331,37737,
6246,37750,Eukaryota
3518,37762,Eukaryota
149,37786,Eukaryota
5829,37801,Bacteria
4321,37813,Eukaryota
5819,37821,Eukaryota
4651,37850,Eukaryota
2624,37932,Eukaryota
5568,37940,Bacteria
4828,37944,Bacteria
900,37982,Eukaryota
6625,38008,Eukaryota
4020,38016,Eukaryota
5665,38021,Eukaryota
4554,38065,Eukaryota
6294,38068,Bacteria
1468,38079,Eukaryota
6463,38080,Eukaryota
3048,38109,Eukaryota
6380,38205,Eukaryota
4975,38209,Eukaryota
2572,38214,Eukaryota
4009,38226,Eukaryota
1556,38238,Eukaryota
2476,38252,Eukaryota
4176,38267,Eukaryota
6808,38276,Eukaryota
4816,38286,Eukaryota
1368,38289,Bacteria
4196,38307,Bacteria
2409,38322,Eukaryota
3827,38364,Eukaryota
4800,38366,Eukaryota
3351,38371,Eukaryota
3542,38377,Bacteria
5909,38380,Eukaryota
5769,38424,Bacteria
5711,38431,Bacteria
337,38441,Eukaryota
436,38453,Eukaryota
6400,38499,Eukaryota
3730,38529,Eukaryota
6161,38554,Eukaryota
3753,38586,Eukaryota
1607,38593,Bacteria
2620,38637,Eukaryota
6572,38649,Bacteria
3919,38651,Bacteria
6721,38662,Eukaryota
6110,38665,Bacteria
3046,38679,Eukaryota
5719,38696,Eukaryota
2747,38705,
3230,38750,Archaea
3446,38782,Bacteria
2177,38783,Viruses
4116,38795,Bacteria
5551,38803,Eukaryota
6757,38855,Eukaryota
3794,38876,Bacteria
6195,38923,Eukaryota
5374,38930,Bacteria
5331,38931,Bacteria
6523,38932,Bacteria
4773,38940,
6011,38957,
2663,38960,Eukaryota
2411,38975,Eukaryota
6611,38982,Eukaryota
2999,38997,Eukaryota
4868,38998,Bacteria
1308,39014,Viruses
4174,39016,Bacteria
4068,39030,Eukaryota
2832,39034,Bacteria
930,39046,Eukaryota
2437,39052,Eukaryota
1970,39066,Eukaryota
5865,39069,Eukaryota
1310,39071,Bacteria
3689,39082,Eukaryota
5869,39088,Bacteria
358,39089,Eukaryota
1962,39097,Eukaryota
226,39101,Eukaryota
165,39135,
4909,39137,Eukaryota
6257,39155,Bacteria
2505,39167,Eukaryota
4239,39176,Eukaryota
1256,39191,Eukaryota
892,39195,Eukaryota
4833,39206,Eukaryota
4355,39218,Bacteria
4708,39221,Eukaryota
2431,39244,Bacteria
6251,39246,Bacteria
4945,39254,Eukaryota
243,39280,Eukaryota
79,39286,Eukaryota
4292,39292,Eukaryota
4858,39320,Eukaryota
3848,39355,Eukaryota
840,39358,Eukaryota
4521,39389,Bacteria
6544,39404,Eukaryota
539,39407,Eukaryota
1229,39418,Eukaryota
857,39462,Eukaryota
2257,39477,Eukaryota
5773,39491,Viruses
4367,39540,Eukaryota
6795,39549,Eukaryota
2916,39554,Bacteria
2482,39573,Eukaryota
306,39643,Bacteria
3422,39654,Eukaryota
5424,39657,Eukaryota
5560,39684,Eukaryota
4691,39693,Eukaryota
1661,39710,
6018,39725,Bacteria
2804,39776,Eukaryota
1555,39778,
5572,39789,Bacteria
2493,39817,Eukaryota
946,39830,Eukaryota
522,39845,Eukaryota
2228,39852,Eukaryota
1017,39862,Eukaryota
2598,39865,Bacteria
4882,39866,Eukaryota
2970,39898,Bacteria
3452,39921,
4923,39946,Eukaryota
6751,39956,Eukaryota
1816,39961,Eukaryota
5513,39962,
1413,39995,Eukaryota
3465,40003,Viruses
5799,40013,Eukaryota
5920,40019,Eukaryota
1139,40020,Eukaryota
3432,40021,Eukaryota
3483,40023,Bacteria
6774,40042,
25,40065,Bacteria
3014,40067,Eukaryota
6290,40097,Eukaryota
6891,40098,Eukaryota
1746,40099,Bacteria
3074,40134,Eukaryota
5936,40137,Eukaryota
3136,40142,Eukaryota
6719,40167,Bacteria
2212,40169,Bacteria
4724,40195,Eukaryota
2368,40199,Eukaryota
1544,40220,Bacteria
2740,40223,Eukaryota
1242,40227,Eukaryota
2559,40240,Eukaryota
2403,40250,Eukaryota
3728,40259,Eukaryota
6640,40294,Viruses
1476,40341,Eukaryota
5961,40353,Bacteria
411,40380,Bacteria
835,40384,Bacteria
6444,40395,
523,40396,Eukaryota
6840,40400,Eukaryota
5910,40409,Eukaryota
5437,40411,Eukaryota
2348,40460,Eukaryota
5718,40461,Eukaryota
1192,40475,Eukaryota
203,40478,Eukaryota
1219,40480,Eukaryota
2697,40501,Eukaryota
4932,40502,Eukaryota
6124,40562,Bacteria
684,40609,Viruses
5420,40621,Eukaryota
5205,40624,Bacteria
4881,40655,Eukaryota
1983,40657,Eukaryota
1853,40664,Bacteria
955,40674,Bacteria
4658,40677,Bacteria
6705,40689,Bacteria
4474,40691,Bacteria
2794,40697,Bacteria
552,40708,Bacteria
215,40714,Bacteria
2947,40718,Bacteria
1855,40726,Bacteria
1388,40731,Eukaryota
4214,40770,Eukaryota
3605,40771,
4845,40772,Bacteria
6528,40793,Eukaryota
5240,40799,Eukaryota
3873,40817,Eukaryota
2802,40830,Eukaryota
5939,40838,Bacteria
4345,40856,
1239,40876,
5890,40890,Eukaryota
2996,40909,Eukaryota
616,40911,Eukaryota
3164,40915,Eukaryota
936,40971,Eukaryota
2009,40984,Eukaryota
5605,40988,Eukaryota
4439,40989,Eukaryota
3162,41005,Bacteria
164,41014,Eukaryota
3774,41015,Bacteria
244,41052,Eukaryota
1692,41058,Eukaryota
1359,41067,Eukaryota
5783,41069,Bacteria
2478,41085,Eukaryota
6644,41096,Eukaryota
6739,41099,Eukaryota
5345,41108,Eukaryota
4440,41134,Bacteria
2848,41140,Bacteria
2955,41142,Eukaryota
406,41152,Eukaryota
5186,41205,Eukaryota
2582,41206,Bacteria
3270,41236,Eukaryota
4055,41237,Eukaryota
3110,41238,Eukaryota
1484,41253,Eukaryota
1466,41264,Eukaryota
5785,41266,Bacteria
4398,41291,Eukaryota
6810,41292,Bacteria
6249,41294,Bacteria
6657,41322,Eukaryota
5579,41358,Eukaryota
696,41361,Eukaryota
4050,41382,Eukaryota
1787,41385,Eukaryota
948,41390,Eukaryota
2455,41395,Eukaryota
1854,41399,Bacteria
2534,41417,Eukaryota
4463,41418,Eukaryota
951,41426,Bacteria
364,41435,Bacteria
3120,41437,Eukaryota
3016,41443,
2776,41454,Eukaryota
2994,41464,Eukaryota
5334,41508,Eukaryota
3701,41522,Eukaryota
3366,41570,Eukaryota
237,41595,Eukaryota
918,41604,Eukaryota
6043,41626,Eukaryota
3456,41628,Eukaryota
6150,41633,Eukaryota
1744,41635,Eukaryota
4562,41637,Eukaryota
6797,41638,Bacteria
5786,41679,
5501,41686,Eukaryota
4112,41702,Bacteria
2676,41705,Bacteria
6872,41708,Eukaryota
2206,41745,Eukaryota
1333,41753,Eukaryota
3913,41774,Eukaryota
4873,41776,Bacteria
5525,41798,Eukaryota
204,41825,Eukaryota
5184,41848,Bacteria
3037,41849,Bacteria
1797,41875,
5436,41880,Bacteria
5911,41892,Eukaryota
3616,41895,Eukaryota
4107,41905,Eukaryota
4564,41910,Bacteria
2853,41911,Eukaryota
3718,41931,
6585,41933,Eukaryota
3145,41938,Eukaryota
1041,42036,Eukaryota
5751,42038,Eukaryota
4611,42045,Bacteria
3196,42107,
3664,42110,Eukaryota
3206,42118,Bacteria
5019,42135,Eukaryota
1436,42138,Eukaryota
2826,42140,Eukaryota
2131,42143,Bacteria
5378,42144,Bacteria
2466,42171,Eukaryota
5720,42177,Eukaryota
461,42178,Eukaryota
1389,42179,Eukaryota
212,42187,Bacteria
4934,42241,Eukaryota
5656,42258,Eukaryota
3963,42282,Eukaryota
123,42344,Eukaryota
5731,42376,Eukaryota
4681,42407,Eukaryota
1750,42432,Eukaryota
2846,42434,
6806,42437,Bacteria
4134,42440,Eukaryota
3329,42443,Eukaryota
1829,42452,Eukaryota
6614,42471,Eukaryota
714,42481,Eukaryota
6317,42486,
3559,42490,Eukaryota
6227,42494,Eukaryota
3305,42513,Eukaryota
61,42526,Eukaryota
4226,42529,Eukaryota
4947,42578,Bacteria
6166,42582,Bacteria
685,42583,Bacteria
2621,42585,Eukaryota
6362,42598,Bacteria
1416,42603,Eukaryota
516,42619,Eukaryota
2980,42634,Bacteria
5098,42643,Eukaryota
5386,42655,Bacteria
1071,42657,Eukaryota
1238,42738,Eukaryota
3748,42740,Eukaryota
2548,42764,Eukaryota
6464,42768,Bacteria
4093,42773,Eukaryota
6801,42805,Eukaryota
4884,42818,Eukaryota
3371,42837,Bacteria
4940,42863,Bacteria
615,42881,Bacteria
275,42886,Eukaryota
4246,42887,Bacteria
4788,42888,Bacteria
2019,42904,Bacteria
3795,42917,Eukaryota
6518,42919,Eukaryota
5847,42938,
1216,42976,Eukaryota
3253,42983,Eukaryota
2838,42997,Eukaryota
3221,42999,Bacteria
5326,43012,
3092,43017,Eukaryota
3143,43034,Bacteria
4475,43037,Eukaryota
2046,43094,
2878,43106,Eukaryota
3266,43117,Bacteria
3053,43125,Eukaryota
3708,43129,Eukaryota
2392,43130,Bacteria
3515,43132,Bacteria
3473,43158,Bacteria
2404,43159,Bacteria
6406,43184,Eukaryota
4133,43190,Eukaryota
395,43191,Bacteria
816,43217,Eukaryota
5269,43218,Eukaryota
4062,43220,Eukaryota
1602,43240,
4786,43272,Eukaryota
4293,43275,Eukaryota
6592,43281,Bacteria
5314,43286,Bacteria
614,43289,Eukaryota
6082,43293,Eukaryota
769,43297,Eukaryota
6315,43309,Bacteria
573,43310,Bacteria
6856,43316,Eukaryota
230,43325,Eukaryota
6519,43334,Eukaryota
5962,43342,
1317,43352,Bacteria
5883,43398,Eukaryota
1652,43406,Eukaryota
2264,43459,Eukaryota
4188,43471,Eukaryota
4574,43484,Eukaryota
1784,43485,Eukaryota
3957,43488,Eukaryota
6871,43490,Eukaryota
3005,43498,Eukaryota
748,43516,Eukaryota
297,43517,Eukaryota
4791,43520,Bacteria
4841,43534,Eukaryota
86,43540,Eukaryota
2430,43577,Bacteria
3621,43587,Eukaryota
3418,43614,Eukaryota
3215,43628,Eukaryota
376,43638,Eukaryota
6259,43641,Eukaryota
394,43683,Eukaryota
6760,43684,Bacteria
4919,43713,Eukaryota
6198,43718,Eukaryota
432,43736,Bacteria
3702,43753,Bacteria
5485,43772,Eukaryota
1958,43785,Eukaryota
1340,43789,Eukaryota
1500,43791,
4701,43798,Eukaryota
4347,43802,Bacteria
1590,43819,Eukaryota
1751,43821,Eukaryota
1463,43849,Eukaryota
1169,43867,Eukaryota
1212,43891,Eukaryota
2708,43898,Bacteria
4411,43901,Eukaryota
1158,43907,Eukaryota
4382,43910,Eukaryota
2359,43916,Eukaryota
529,43926,Bacteria
2,43936,Eukaryota
3326,43968,Bacteria
5328,43973,Bacteria
5553,43974,Bacteria
4184,44032,Bacteria
5340,44033,Bacteria
2954,44059,
6846,44102,Eukaryota
3302,44105,Eukaryota
186,44133,Eukaryota
891,44180,Bacteria
2667,44181,Bacteria
4003,44191,Eukaryota
4546,44219,
1077,44236,Eukaryota
6242,44246,Bacteria
2641,44248,Eukaryota
1567,44256,Eukaryota
153,44268,
4294,44282,Eukaryota
905,44303,Bacteria
1530,44304,Bacteria
2002,44373,Eukaryota
3655,44375,Eukaryota
6159,44408,Eukaryota
5651,44424,Bacteria
1458,44431,Bacteria
222,44432,Bacteria
1875,44443,Bacteria
3814,44459,Bacteria
4218,44461,Eukaryota
2081,44464,Bacteria
6743,44468,
4201,44488,Eukaryota
881,44490,Eukaryota
2362,44527,Eukaryota
4343,44528,
3393,44545,Bacteria
1354,44550,Eukaryota
0,44565,Eukaryota
4842,44566,Eukaryota
5931,44603,Eukaryota
5628,44608,Eukaryota
3950,44611,Eukaryota
1058,44613,Eukaryota
6394,44614,Eukaryota
6178,44639,
538,44644,Eukaryota
2109,44654,Eukaryota
1791,44677,Eukaryota
4014,44678,Eukaryota
3076,44680,Eukaryota
497,44685,
4069,44688,Bacteria
6685,44694,Bacteria
5745,44697,
2885,44701,Eukaryota
2508,44708,Bacteria
6330,44715,Eukaryota
2285,44721,Eukaryota
2028,44731,Eukaryota
3606,44740,Eukaryota
483,44747,Eukaryota
3649,44757,Eukaryota
477,44761,Eukaryota
1067,44765,Bacteria
1724,44783,Bacteria
4906,44790,Eukaryota
6576,44798,Eukaryota
4195,44853,Eukaryota
1966,44858,Eukaryota
3581,44862,Eukaryota
5816,44885,Bacteria
4485,44921,Eukaryota
1580,44925,Bacteria
6405,44951,Eukaryota
3190,44958,Eukaryota
5600,44968,Eukaryota
4974,44987,Eukaryota
5263,45005,Eukaryota
6698,45013,Eukaryota
2401,45017,Eukaryota
2713,45020,Eukaryota
2793,45028,Eukaryota
2234,45061,Eukaryota
3404,45066,Bacteria
1646,45084,Eukaryota
6442,45097,Bacteria
1565,45098,Bacteria
2800,45100,Bacteria
4567,45153,Eukaryota
5602,45173,Bacteria
5007,45188,Eukaryota
4832,45190,Bacteria
460,45196,Eukaryota
5975,45198,Eukaryota
2578,45211,Eukaryota
4335,45250,Eukaryota
2454,45261,Bacteria
277,45262,Eukaryota
3234,45273,Bacteria
3585,45287,Eukaryota
4433,45304,Eukaryota
2394,45311,Viruses
4273,45345,Eukaryota
3453,45360,Bacteria
4850,45377,Eukaryota
4248,45389,Bacteria
6435,45391,Viruses
2031,45410,Eukaryota
2085,45443,Eukaryota
1726,45448,Eukaryota
2254,45456,Eukaryota
2709,45466,Eukaryota
4656,45478,Eukaryota
3303,45509,Eukaryota
5301,45519,Eukaryota
4769,45522,Eukaryota
2506,45524,Bacteria
1685,45552,Eukaryota
6720,45565,Eukaryota
3866,45580,Eukaryota
2737,45585,Eukaryota
4227,45604,Viruses
4083,45607,Eukaryota
2962,45611,Bacteria
5103,45667,Bacteria
5397,45677,
626,45686,Bacteria
5099,45689,Eukaryota
6607,45715,Eukaryota
5775,45751,Eukaryota
3838,45755,Eukaryota
1245,45758,Eukaryota
2133,45759,Bacteria
1121,45764,Bacteria
6300,45783,Eukaryota
4281,45792,
526,45793,Viruses
1401,45804,Viruses
1267,45826,Bacteria
305,45844,Bacteria
5805,45880,Eukaryota
5187,45881,Eukaryota
1174,45884,Eukaryota
1656,45888,Eukaryota
5410,45893,Eukaryota
1551,45909,Eukaryota
3427,45910,Eukaryota
6250,46056,Eukaryota
3208,46074,Eukaryota
5948,46143,Eukaryota
5569,46151,Bacteria
4277,46171,Eukaryota
3916,46193,Eukaryota
2656,46198,Eukaryota
4900,46217,Eukaryota
2338,46221,Eukaryota
811,46232,Bacteria
4532,46238,Viruses
1795,46282,Eukaryota
1357,46283,Bacteria
119,46334,Eukaryota
6879,46341,Eukaryota
6784,46351,Eukaryota
2928,46354,Bacteria
2765,46366,Eukaryota
6581,46372,Eukaryota
4553,46374,Eukaryota
2989,46386,Bacteria
1687,46398,Eukaryota
4480,46403,Eukaryota
1739,46442,Eukaryota
1439,46488,Bacteria
2258,46489,Bacteria
154,46494,Viruses
1370,46503,Eukaryota
5521,46513,Bacteria
4831,46514,Bacteria
867,46560,Bacteria
1851,46590,Eukaryota
2417,46616,
4324,46617,Eukaryota
2529,46630,Eukaryota
3222,46635,Eukaryota
3172,46638,Eukaryota
5230,46662,Eukaryota
4235,46665,Eukaryota
6348,46673,Eukaryota
5561,46674,Bacteria
6084,46752,Eukaryota
6626,46778,Eukaryota
2270,46795,Eukaryota
1716,46796,Eukaryota
6529,46814,Bacteria
775,46820,Eukaryota
6511,46845,Eukaryota
3895,46865,Eukaryota
6398,46872,Eukaryota
6370,46873,Eukaryota
2871,46887,Eukaryota
5144,46938,Eukaryota
1755,46943,Eukaryota
6892,46969,Bacteria
5778,46979,Eukaryota
6683,46999,Viruses
5862,47010,Eukaryota
2840,47029,Eukaryota
4672,47034,Eukaryota
1165,47039,Eukaryota
6763,47052,Bacteria
1683,47066,
2420,47077,Viruses
4365,47085,Eukaryota
6480,47086,Eukaryota
6176,47132,Eukaryota
2889,47153,Bacteria
6616,47158,Eukaryota
2075,47159,Eukaryota
2204,47165,Eukaryota
6128,47179,Eukaryota
5725,47189,Eukaryota
1136,47190,Eukaryota
3385,47191,Eukaryota
6047,47201,Eukaryota
5195,47218,Eukaryota
3562,47228,Eukaryota
6504,47267,Eukaryota
6748,47292,Bacteria
2453,47294,Eukaryota
3842,47301,Eukaryota
1331,47347,Eukaryota
837,47375,Bacteria
6053,47378,Eukaryota
5036,47409,Eukaryota
3060,47424,Eukaryota
476,47436,Eukaryota
1315,47462,Eukaryota
3055,47464,Eukaryota
4516,47467,Eukaryota
6712,47468,Eukaryota
6263,47486,Eukaryota
175,47493,Eukaryota
1207,47504,Eukaryota
4577,47554,Eukaryota
4401,47567,Eukaryota
5261,47568,Bacteria
3239,47571,Eukaryota
3242,47576,
3462,47591,Eukaryota
2856,47594,Eukaryota
5432,47596,Bacteria
3780,47607,Eukaryota
4704,47617,Eukaryota
4976,47622,Eukaryota
270,47636,
2416,47638,Eukaryota
4740,47667,Eukaryota
1902,47669,Eukaryota
1919,47678,Eukaryota
2671,47698,
4652,47701,
